Application_ID,Office_ID,Location,Certificate_Type,No_of_Staff,Average_Processing_Time_Mins,Applications_Received_This_Month,Applications_Processed_This_Month,Pending_Applications,Office_Working_Hours_Per_Week
4acb5986-1487-4591-9ecf-840d806ae5d7,OFC3977,Solapur,Income Certificate,35,35,351,144,207,35
064ab982-b4a4-42bb-b30e-d707b78a782b,OFC1063,Howrah,Income Certificate,32,83,573,252,321,40
046b5b79-f30b-44a6-8c77-90d3f515ff74,OFC3380,Delhi,Domicile Certificate,15,49,834,106,728,40
d95d2d70-8ae1-4d4e-9979-de167b52d18d,OFC1813,Shillong,Death Certificate,40,128,267,178,89,40
158cd4e5-5358-4f59-9c57-292574c8b8a4,OFC3483,Ghaziabad,Caste Certificate,26,172,638,343,295,48
9b62caa1-0ca3-48ee-b0ad-bb47ea5a4f13,OFC9306,Bangalore,Marriage Certificate,9,149,815,45,770,45
cc71fcec-7d17-43bb-9ef6-0879f8c344d3,OFC9079,Anand,Birth Certificate,12,162,954,401,553,45
44ba12fa-6269-4282-b5fe-9241d44c9e76,OFC6078,Mokokchung,Marriage Certificate,11,152,610,565,45,45
71b88f02-4427-4df0-a579-ac8edd742357,OFC3261,Kailashahar,Domicile Certificate,23,70,615,478,137,35
8f07c0b4-267f-4c75-ae64-0c01068c2a6a,OFC1155,Warangal,Domicile Certificate,35,148,992,400,592,45
f4e9a22e-cf4a-445a-bcd5-8eee0e12f241,OFC4016,Junagadh,Income Certificate,39,59,741,494,247,40
72926885-8a46-414a-8092-eeb22c82ab26,OFC3281,Dharmanagar,Marriage Certificate,9,89,726,88,638,35
780d1110-65d3-4cb4-93bb-465a00d13422,OFC4770,Nongpoh,Death Certificate,48,86,643,282,361,45
e65317f4-2d4a-4fa0-97b6-72b388feb5c2,OFC6892,Surat,Birth Certificate,28,70,987,363,624,48
188b7cbc-d808-430f-8556-366edaaa4706,OFC9898,Thane,Death Certificate,12,49,119,31,88,35
b0df3b02-9305-4019-bcfe-cf2a18149eaa,OFC5698,Patiala,Caste Certificate,38,61,754,550,204,40
c7631537-ba19-4551-95af-98ddf697999d,OFC4210,Udaipur (Tripura),Income Certificate,43,48,66,51,15,45
8fb2847c-42b7-4a5e-a01c-c3654511098f,OFC1628,Muzaffarpur,Birth Certificate,11,68,756,487,269,48
87981465-8989-4012-a376-a30d39c5f7c6,OFC5766,Bilaspur,Caste Certificate,35,28,662,124,538,45
e2cf9f26-bee2-4ebb-928b-ac7a38823554,OFC5125,Dehradun,Death Certificate,16,103,792,364,428,48
b1813301-908e-48ee-b0d8-42fbf5b3e553,OFC1017,Guwahati,Marriage Certificate,16,56,519,147,372,45
5662ce99-ebb1-4cbb-a72f-3cb98b5145c9,OFC3354,Mohali,Income Certificate,49,125,991,497,494,40
252f2496-220f-42b3-8774-a3fdd6d08e48,OFC9873,Guwahati,Income Certificate,21,178,223,111,112,40
551c7caa-1230-488a-bd1f-544a59a0768a,OFC4466,Jalandhar,Marriage Certificate,37,44,345,200,145,40
bea8500d-d3e7-4ea2-b7fb-defbd1020ad1,OFC7809,Bangalore,Caste Certificate,37,174,926,597,329,48
4303e0ff-f920-4052-9132-709bb2c3640b,OFC8496,Dimapur,Caste Certificate,23,180,100,66,34,40
1bcefb08-bd1b-4657-961e-6bd7321ac3cf,OFC6112,Ratlam,Income Certificate,7,159,905,306,599,35
33949ba6-aa07-4498-af5f-b8cc09bd296d,OFC4324,Medinipur,Birth Certificate,10,55,161,114,47,40
bf9579ba-0635-4de9-a489-9b6609596408,OFC3918,Tawang,Marriage Certificate,10,30,573,379,194,35
76b535cf-84be-457a-a650-69565d3bc3d4,OFC5261,Asansol,Income Certificate,14,100,50,38,12,48
fac1757f-9c02-4c8b-afe3-95cb28958797,OFC4574,Arrah,Domicile Certificate,19,68,515,303,212,45
9050052c-4436-4647-8a6d-86530437389f,OFC6069,East Delhi,Domicile Certificate,6,163,997,646,351,40
ee0ee644-7f9d-48c5-b071-83d7f9155e5b,OFC2747,Jodhpur,Domicile Certificate,47,26,422,376,46,40
18f687f6-a198-4730-bfa5-a8fc5638bae7,OFC9215,Mangan,Marriage Certificate,20,91,929,652,277,35
196280b7-04b4-46f1-8ef8-1076ef4727a5,OFC4105,Dharamshala,Domicile Certificate,28,130,679,429,250,40
9c2327f8-26ff-4fde-afd3-fb8a7ee39d3e,OFC4431,Geyzing,Caste Certificate,10,75,934,300,634,48
91bbf234-6568-4d64-af60-931ab991fed7,OFC7166,Kashipur,Domicile Certificate,24,64,667,362,305,45
b95ab9f0-440f-4cf4-9f67-0b43ef152bc3,OFC4201,Haridwar,Domicile Certificate,28,158,366,32,334,35
314fbc45-ae29-4063-b84b-8ff87695bd2a,OFC8948,Nashik,Marriage Certificate,38,63,606,577,29,40
a1f17c0e-2dce-4560-aa52-68022137dc0b,OFC5233,Malda,Marriage Certificate,18,24,570,181,389,35
05901674-2f2a-489d-bfee-fe9d21d57a13,OFC1417,Diglipur,Death Certificate,32,170,822,384,438,48
a5f1ac67-7759-4f8e-ae75-5bcceb24f4a4,OFC7935,Thoubal,Birth Certificate,5,147,819,499,320,45
282d7d21-f61b-482d-a0fd-41f1749bb35d,OFC2455,Mangan,Marriage Certificate,42,75,241,149,92,48
ca5272cd-e8bb-4067-92dc-8fe36f3edbdc,OFC5025,Mokokchung,Birth Certificate,16,74,318,311,7,40
ec03100d-331d-4f0e-9e77-ebeb2713fd3c,OFC3666,Margao,Birth Certificate,21,42,524,449,75,48
10bb8c10-9745-4137-a156-58e37a146e50,OFC7153,Bathinda,Marriage Certificate,44,99,567,293,274,48
00d1c5d6-f0d5-4dcd-bb19-dab3f10ef281,OFC3088,West Delhi,Birth Certificate,7,16,629,378,251,45
e31d7cc3-163a-4350-aaea-53857dc10b99,OFC1121,Ratlam,Caste Certificate,49,83,577,463,114,35
b5768ac0-4f56-44d7-a037-ef92fea11c54,OFC9381,Mangan,Income Certificate,33,29,316,54,262,35
ab1bdf1b-f8ae-49d3-80f0-115212750e6e,OFC7569,Bareilly,Income Certificate,50,124,157,36,121,40
f3da9580-1930-40b0-8f05-3123c66441a7,OFC6572,Lunglei,Birth Certificate,19,32,543,208,335,48
19f53b12-7c5f-48ea-9ba6-f49fa18135d9,OFC5018,Dharmanagar,Marriage Certificate,30,113,108,43,65,35
9bdcc8f3-59ae-447c-8eb2-1584bc573504,OFC9558,Jodhpur,Birth Certificate,22,32,833,542,291,48
7164ff24-17d0-4bc8-8b1b-ac168fd3874e,OFC1497,Dharamshala,Birth Certificate,10,45,437,149,288,35
3ca41b22-9739-4261-bbb1-fa97d5959e6b,OFC6474,Rangareddy,Birth Certificate,42,122,976,244,732,35
7c9baf79-265b-4305-8e30-9a9ff229a01c,OFC8206,Pasighat,Marriage Certificate,13,55,559,95,464,40
41285af5-d69e-4592-8a09-4b32c7c771eb,OFC2081,Anand,Caste Certificate,21,122,705,265,440,40
8cff9764-e781-4b73-be21-b07182e3df78,OFC9580,Nongpoh,Domicile Certificate,41,127,507,496,11,45
82361f90-0120-42a9-8173-fee035a18c7e,OFC6664,Shimoga,Caste Certificate,5,31,151,38,113,40
9c8f56cd-4861-4c33-bbbb-ab4d178a4c93,OFC2685,Agartala,Caste Certificate,24,110,831,726,105,45
bb9823de-0cce-4f96-be5a-b87bde4e4c5a,OFC9731,Gulbarga,Domicile Certificate,29,42,167,162,5,40
6a44efeb-2ad1-407d-a911-8db960a564cb,OFC6086,Kohima,Birth Certificate,44,138,211,190,21,48
de8412a8-9da7-4cc0-8c03-a1ce94a160f7,OFC2349,Bhavnagar,Death Certificate,31,88,812,466,346,48
1be38979-defb-4a11-9cdb-2204f973e127,OFC6354,Tuensang,Birth Certificate,33,153,119,118,1,35
fb122aec-06cd-4edc-aad3-21398484d20f,OFC2560,Lucknow,Income Certificate,35,30,747,215,532,40
6e6e519f-322d-46ab-94c2-77aff0080cda,OFC2747,Lunglei,Caste Certificate,48,110,892,408,484,45
f43642d8-ab4e-40a7-9858-579e85ca643c,OFC5003,Ranchi,Birth Certificate,46,122,846,195,651,35
220acabe-c8a7-4309-996d-0388198b4766,OFC8181,Dharmanagar,Income Certificate,32,157,286,149,137,40
426e1af7-edc3-4cba-bf96-873007838b2b,OFC5531,Ajmer,Caste Certificate,42,115,538,422,116,35
cd328a4a-e185-40db-be42-a29f3d37808e,OFC3732,Varanasi,Birth Certificate,12,141,698,653,45,48
9c0ec8c5-90c5-448b-9ac6-6985634dd686,OFC9453,Sagar,Domicile Certificate,13,158,493,434,59,35
2231a759-5d07-4ffc-a322-0e50d44c29ee,OFC2431,Arrah,Caste Certificate,25,115,543,373,170,48
f72ba5ac-3e1c-4a9f-bd1b-971d46e8188d,OFC9162,Bhilwara,Domicile Certificate,22,122,296,290,6,48
4ff6a218-25ba-4ea4-8264-65a6eb4aae52,OFC1887,Kota,Domicile Certificate,48,77,130,73,57,45
4e02c79a-8c76-405a-bb13-192b2b887526,OFC9436,Nagpur,Caste Certificate,25,137,128,123,5,45
db476411-df0e-49b2-afd8-23f511dfbf49,OFC1702,Meerut,Marriage Certificate,14,178,807,177,630,48
c1614fae-94ff-4661-9274-a90c2ea5217b,OFC6348,Malda,Death Certificate,17,156,112,67,45,40
ca542e2b-f478-4159-94df-95d19e89706b,OFC7684,Nashik,Birth Certificate,7,72,888,158,730,35
64969bc9-a1fd-4639-bbea-4cb17781e137,OFC5096,Udaipur,Birth Certificate,34,21,704,223,481,40
a11da594-530f-4de0-91fd-3283605b95b4,OFC3527,Erode,Death Certificate,31,50,928,747,181,45
430fd878-0dd0-4184-becd-24fec4fca2c6,OFC3495,New Delhi,Caste Certificate,20,148,509,276,233,48
02915f8f-9e1c-48d9-b4d1-85b76be71957,OFC9489,Anand,Income Certificate,11,145,802,661,141,40
d799bf54-1a3d-4058-b344-c9bde512f3f8,OFC3274,Port Blair,Marriage Certificate,25,60,797,429,368,48
2301e6be-79d6-4f9f-8a86-8e92bec6499e,OFC5424,Coimbatore,Birth Certificate,41,160,779,363,416,35
4967d10c-2712-49e6-9564-588631398f1d,OFC8155,Minicoy,Income Certificate,48,99,295,138,157,40
4bdc13e0-6cde-432e-a198-da80228e2c67,OFC1380,Central Delhi,Caste Certificate,16,153,667,636,31,45
be3411ef-2d78-4265-9986-b2663616f68f,OFC9518,Jalandhar,Marriage Certificate,28,46,858,79,779,48
0d6ce114-fc76-4f7c-a2a8-b143b4f5778d,OFC4512,Madurai,Birth Certificate,8,163,172,41,131,35
eaedca96-bbfe-4042-ab8c-6683f2841798,OFC5089,Nagaon,Birth Certificate,7,140,785,53,732,48
410090b1-ef03-4e38-a4dd-ceca6dca4906,OFC6896,Ramgarh,Caste Certificate,46,164,267,42,225,35
c01bc2ac-9924-4c77-adbf-366af69f8ffd,OFC5119,Amravati,Death Certificate,17,29,878,485,393,40
45566672-315b-43b2-b7af-9fc927c9b7b6,OFC6576,Rudrapur,Domicile Certificate,7,68,771,569,202,40
42efdf31-6baf-403d-b0c8-5a540d777d77,OFC5184,Rangareddy,Marriage Certificate,20,61,917,699,218,45
bc91d400-af46-43e9-b5a3-80c4332890f0,OFC5798,Sagar,Death Certificate,31,30,231,187,44,40
7871ad39-6221-414a-bc20-4df271dfac57,OFC9455,Solapur,Income Certificate,43,31,939,676,263,35
7157d6d4-3b0d-48a9-b1a5-fdb65d14104b,OFC1397,Geyzing,Death Certificate,17,104,278,211,67,35
c9136a87-feb5-40d0-9702-9e4b69e820f7,OFC6865,Mangan,Marriage Certificate,8,100,393,272,121,40
9014831f-78d0-407e-8c2b-7eec1778dbe5,OFC1545,Kullu,Caste Certificate,40,100,909,118,791,45
2ca2efd0-4701-4e81-9452-508a96ec24c9,OFC6341,Chandigarh,Death Certificate,41,179,611,120,491,45
4af918f5-e572-4469-a3be-a2c06323a5b4,OFC2800,Mangalore,Death Certificate,16,95,464,357,107,45
b2a13662-e48d-40d7-9edb-fcac943649c5,OFC2278,Karimnagar,Death Certificate,48,170,250,246,4,35
751ac25b-eece-4c19-9dc8-cc6fa08585e7,OFC3492,Namchi,Death Certificate,24,154,702,613,89,35
dfc44848-c0dd-42c4-98ac-c677333c10c5,OFC2664,Mandi,Death Certificate,5,163,346,273,73,45
d63636d8-7942-47d3-9664-0257b33b9399,OFC3095,Purnia,Birth Certificate,23,77,449,202,247,40
d8d4e39b-4290-4a64-85f7-82fa36fdb2b2,OFC1579,Mokokchung,Birth Certificate,15,161,923,750,173,45
433b9da6-05f8-4c3b-b558-e24f7198213b,OFC7319,Tirunelveli,Domicile Certificate,28,114,129,80,49,40
6551d030-e8f3-4667-a4a5-e921c1552c2e,OFC8752,Jabalpur,Income Certificate,48,66,101,61,40,35
652fd941-dba0-4031-985a-52cda39a060f,OFC6954,Ramgarh,Income Certificate,36,127,607,291,316,35
a537c5d9-8b24-4fae-8f8c-2b28a81638b0,OFC7463,Patna,Domicile Certificate,42,125,403,402,1,40
123edf33-be1c-46f9-86d0-6c95054c256b,OFC3893,Hazaribagh,Marriage Certificate,36,172,469,51,418,35
8d2fb9a0-e69b-45a6-a3a1-ea71d4f0c668,OFC6905,Nongpoh,Income Certificate,17,179,880,532,348,48
20c61f78-91f1-42a7-86ed-d6a430edfa64,OFC2258,Udaipur (Tripura),Death Certificate,12,97,373,178,195,35
f72a4594-d0f2-40c6-9d5a-5cba7a2af4be,OFC3438,Jaipur,Marriage Certificate,44,122,512,287,225,35
784e7031-72ee-4c68-9743-ad685d0ff16d,OFC3115,Nainital,Caste Certificate,33,90,233,191,42,35
8dc88d32-1c4f-4f81-a7cb-b45e14b6c915,OFC7387,Tura,Domicile Certificate,20,84,422,231,191,35
15d94951-8c01-48da-b2c4-e145cca524ea,OFC9090,Ramgarh,Income Certificate,13,18,847,834,13,45
1c8f7448-28c8-41a3-8064-1848ea305585,OFC8834,Tezpur,Income Certificate,46,177,283,90,193,40
7545d34d-ef68-4271-9dc6-7d519e22968f,OFC1366,Ludhiana,Income Certificate,44,107,130,71,59,48
c6863b25-cd09-402b-b203-0c8f716c6d9c,OFC5220,Erode,Caste Certificate,15,149,943,781,162,40
7145068d-7c12-4c88-9973-737a87169cc3,OFC9573,Guwahati,Caste Certificate,32,171,858,799,59,35
cc57508a-8b23-4672-bb93-7bfb734b7045,OFC9913,Jodhpur,Caste Certificate,42,151,246,226,20,48
eeafa949-ebc4-4348-9db5-6b755e7581ad,OFC3083,Vadodara,Marriage Certificate,9,83,733,113,620,40
8650b8ef-7473-4cf9-bd60-14a5ec07a148,OFC4395,Gangtok,Death Certificate,19,175,357,292,65,48
35060627-b043-4603-a38c-40588e34e2b4,OFC3190,Mapusa,Marriage Certificate,34,174,265,261,4,45
c62baac5-b506-4126-95ab-2b90bfae8eb2,OFC3265,Ranchi,Caste Certificate,50,41,299,186,113,40
5ea1ff85-1e8f-4ef3-b17e-04565db99e79,OFC7114,Gorakhpur,Marriage Certificate,39,120,101,54,47,40
837f28f6-374c-4b80-8d0a-8465495e8294,OFC9258,Agartala,Birth Certificate,18,151,737,195,542,35
9536e788-a8dc-4436-bf2d-3b8fd5c49c26,OFC9908,West Delhi,Marriage Certificate,23,125,987,411,576,48
4fbd67d5-1158-48b5-a148-98d137c9ff4d,OFC2814,Dehradun,Marriage Certificate,46,37,126,77,49,45
96a2d62e-2daf-4986-83e1-fbfb333ea422,OFC2341,Panaji,Income Certificate,49,146,356,259,97,45
668135d2-db8d-4242-b4c0-1c0fac8b5b9d,OFC6893,Kolkata,Marriage Certificate,48,128,383,379,4,48
63dcf601-5866-4254-a427-de8aff111129,OFC3679,Rangareddy,Marriage Certificate,29,56,990,124,866,48
639fea45-2743-4a5b-b04c-e6c5d01d3228,OFC5810,Anand,Caste Certificate,44,111,124,64,60,45
dc74a715-9c09-41bc-9512-da40a416dd50,OFC5245,Bangalore,Marriage Certificate,46,113,992,764,228,35
2e90e906-4326-47e1-8458-2cb61ac1f2c0,OFC4554,Udaipur (Tripura),Domicile Certificate,21,41,609,35,574,45
64381b20-eaab-4843-a624-5d47e026955a,OFC7468,Kathua,Birth Certificate,48,171,399,297,102,45
761e1d54-3d10-4309-94d3-0610dc6608b5,OFC8683,Aurangabad,Caste Certificate,44,178,925,366,559,45
4807b7bf-3781-47f9-b112-1ec01790cdd5,OFC7652,Malda,Marriage Certificate,25,122,782,56,726,40
969b793c-2078-4a6d-af20-2805f0d2bc1b,OFC5725,Gorakhpur,Death Certificate,49,134,455,413,42,48
641fd891-ae3d-4491-a14f-cad388c420f7,OFC6042,Mangan,Birth Certificate,9,51,880,795,85,48
a4a14368-888f-4c83-8b46-815104bad135,OFC5627,Jorhat,Death Certificate,48,126,473,39,434,48
29fa3d29-5893-4b07-9702-6711bc82a499,OFC2654,Katihar,Income Certificate,36,128,181,36,145,45
3cbe0a8f-a850-44e5-bf82-cbe7eac3ebc7,OFC6752,Tirunelveli,Caste Certificate,6,56,121,94,27,35
6558ee72-9c5c-456c-810a-b661473ccd63,OFC3551,Leh,Domicile Certificate,18,19,392,372,20,45
4ea0cb6e-447f-4d96-9d10-24fbcd1be885,OFC8851,Naharlagun,Domicile Certificate,28,52,697,278,419,45
d5b926d6-cc60-473e-866f-724fcd7000a7,OFC1564,Coimbatore,Income Certificate,35,100,958,416,542,35
d2a59077-1a55-4f90-8a0a-dcf2908d49c9,OFC3325,New Delhi,Death Certificate,9,53,975,319,656,35
5a4220ae-3df8-4184-9157-5de46e6308d0,OFC5786,Naharlagun,Domicile Certificate,40,106,513,325,188,45
f34edff8-e7e1-4232-9754-a2f2c9efe371,OFC6207,Gandhinagar,Marriage Certificate,38,131,128,125,3,48
38c116bf-4cc7-4c0e-a7f7-29459ab0eb67,OFC1524,Margao,Death Certificate,32,91,297,263,34,45
2702117b-293c-4bfe-be47-e6d30278911a,OFC4980,Arrah,Caste Certificate,19,93,531,70,461,48
61ddcb80-c290-4493-aa08-c54a65f36725,OFC8337,Ramgarh,Birth Certificate,41,176,838,303,535,45
5f5e43c1-1cfb-4fd1-878a-2f2f996f3f47,OFC2818,Amritsar,Domicile Certificate,16,17,668,287,381,48
2d081847-e697-4c9b-938f-6c7c1f47f258,OFC2288,Coimbatore,Caste Certificate,41,50,702,423,279,40
e378fbfb-5edf-4cc8-9f1d-86d0a578d76f,OFC9706,Pune,Birth Certificate,46,107,216,155,61,45
7ee376d6-9ec1-4da0-a265-9d5e5c91c346,OFC6427,Delhi,Caste Certificate,42,20,52,50,2,48
f5ad8556-9da6-41f2-968e-8f9b33351051,OFC2977,Adilabad,Birth Certificate,15,124,321,270,51,45
11767c5b-0a64-411d-b55f-54a0990c1367,OFC8363,Patna,Death Certificate,24,19,187,98,89,45
d908d2f1-4807-4ac7-a742-b211f05a24d5,OFC6088,Mapusa,Caste Certificate,29,68,602,210,392,45
5e217431-be9a-4564-8bf0-d9865e8256aa,OFC8607,Tura,Income Certificate,19,170,667,158,509,48
b9d00762-6761-4474-a6b3-d1af5b126a45,OFC2348,Mahbubnagar,Income Certificate,9,162,115,73,42,40
dc0a2962-6834-4ff4-afe6-1aa72a689896,OFC9137,Tawang,Birth Certificate,25,74,716,410,306,35
29eba60d-1c9a-445e-b44f-7349109d3154,OFC8642,Mapusa,Domicile Certificate,9,136,53,42,11,35
c1ec49be-2467-4c18-86cd-bedcf3152720,OFC5312,Shimoga,Income Certificate,37,83,667,68,599,48
91bf9c2f-0019-4c1d-b102-d4cd69aa8820,OFC9455,Gandhinagar,Birth Certificate,20,77,332,91,241,35
68171c8e-ec02-45c9-9c8e-18e1d6e43033,OFC5331,Nashik,Death Certificate,33,165,686,412,274,35
d7b8d921-12f9-4ae8-b2fb-e8b6138505dd,OFC3501,Anand,Marriage Certificate,18,163,140,104,36,45
5137f629-ecc0-4618-a318-c6ef0a7fac6d,OFC6565,West Delhi,Income Certificate,5,25,283,104,179,48
cf8b1d7c-3214-4239-ae73-1eca3198cb79,OFC6265,Gaya,Income Certificate,41,44,391,220,171,35
13c731bf-5b1c-4337-98d6-dbc95c59d3ac,OFC8512,Udhampur,Death Certificate,40,103,725,220,505,35
284b84e8-752a-419c-99cc-987646c8f10c,OFC4790,Amravati,Domicile Certificate,42,179,83,68,15,45
7f95dd61-43c1-410e-8858-02939e361188,OFC7340,Jamnagar,Birth Certificate,33,59,255,246,9,48
b1d11567-d37c-4b19-9e59-bf4f52aeaf48,OFC8698,Giridih,Caste Certificate,8,61,751,473,278,35
41d6385c-2fa7-4d51-af4a-a356cb091b82,OFC1766,Jodhpur,Domicile Certificate,13,172,466,53,413,35
bdc13bb7-8c8c-440b-810e-49141bbfe41f,OFC5325,Patiala,Domicile Certificate,37,65,422,39,383,45
e95b3fc4-50e5-4da6-ac67-c2cd67f3a76c,OFC5416,Salem,Birth Certificate,17,111,174,148,26,45
846bfc69-7158-4057-afe1-d9795dbc4c1c,OFC7150,Tumkur,Income Certificate,26,68,666,335,331,35
ba698a26-abd1-483c-85d2-60f2ad91ac0b,OFC4141,Mangalore,Income Certificate,16,95,929,858,71,45
b2ddbb63-0040-4847-bce6-6d7a76433fb4,OFC8092,Erode,Domicile Certificate,25,79,991,737,254,35
7e74a0c9-fcfe-467b-961f-0528d602b6a6,OFC2741,Geyzing,Caste Certificate,38,174,657,518,139,40
d85c5c55-b32a-47d5-b85a-412daa9d83b9,OFC4516,Bhilwara,Income Certificate,11,88,157,93,64,35
6bfa0d36-ec69-475b-87d3-2c9d70b15609,OFC9491,Gorakhpur,Caste Certificate,7,32,325,221,104,45
ca015b49-1db9-41f9-8618-a9970c70d41d,OFC7846,Deoghar,Birth Certificate,33,23,66,51,15,45
4d5c341a-3849-4906-8ce1-27cba0b1fb0a,OFC1969,Amritsar,Death Certificate,37,114,650,499,151,35
d6a92efc-5698-422a-8607-47e2c3d413b3,OFC9678,Adilabad,Caste Certificate,22,166,871,727,144,40
abdf6757-4ee3-4734-8afe-94bed2b97c22,OFC3697,Coimbatore,Death Certificate,47,66,339,282,57,35
9d6b46a1-a194-41cf-bd37-2387da41fee1,OFC7332,Kashipur,Income Certificate,25,58,376,364,12,45
df76a6b5-7160-4810-accd-842db8a3519b,OFC9690,Bokaro,Death Certificate,20,57,247,32,215,35
f117d220-865b-4ce1-8e76-e32c2ad07ffa,OFC8554,Chennai,Income Certificate,50,165,353,323,30,35
4499f23f-bb51-43f1-bca6-14206b7985b7,OFC7192,Nagaon,Marriage Certificate,38,25,438,406,32,40
9c59c52d-f908-4f5d-b2ab-00933b1afa6c,OFC3262,Solan,Caste Certificate,7,123,800,537,263,48
06133e7c-3733-4f41-b251-e1b0845f8760,OFC9879,Agra,Caste Certificate,12,111,257,79,178,40
caf40a4f-348f-431a-accf-3045efd6949c,OFC3806,Anantnag,Marriage Certificate,27,149,540,271,269,35
39fbf1b8-764c-4310-a895-ab980feb1605,OFC1306,Rajkot,Income Certificate,46,26,83,38,45,35
cf7a49a0-db1e-4436-9cae-2432262ba406,OFC6337,Madurai,Domicile Certificate,19,49,620,42,578,48
ae3dae2a-404c-4dbd-80b2-6f0f17381bb7,OFC4076,Ghaziabad,Caste Certificate,7,31,607,449,158,48
9263d293-e7a1-4c9b-9e7b-457503f2644f,OFC8907,Geyzing,Marriage Certificate,22,85,699,310,389,48
608b8c9f-5e83-4e6f-b1f6-be95d8e5a5b4,OFC9093,Udaipur (Tripura),Birth Certificate,9,58,616,297,319,40
5a581df5-65d7-4616-a41c-97d8d28224fb,OFC7340,Purnia,Income Certificate,35,60,936,151,785,48
f90c400f-0bb5-4a83-82a1-a673df701986,OFC4105,Amritsar,Domicile Certificate,47,49,509,265,244,35
7d9de4be-20b3-4f59-8e2c-e09a77bb4afd,OFC3661,Shimoga,Marriage Certificate,6,63,511,139,372,40
5812028c-18b3-4320-a11d-90fbf21b04f3,OFC7457,Davanagere,Domicile Certificate,6,51,744,388,356,45
b46f61d5-e58e-4a32-b3cf-e3775539b307,OFC1013,Darjeeling,Death Certificate,34,63,479,147,332,48
6de6fce2-86f9-483d-a382-ea1737f5eb1c,OFC8454,Bokaro,Marriage Certificate,11,108,813,115,698,35
576babc4-2b51-4973-8557-92a5bfe18565,OFC3666,Amini,Death Certificate,13,112,867,606,261,40
a8103565-2df1-4513-b3f6-86f0ca669295,OFC7306,Kota,Domicile Certificate,12,101,637,50,587,48
a9c738db-0968-42f7-8448-0a689d85e0df,OFC9752,Dehradun,Income Certificate,40,101,720,204,516,40
d2bff1fc-258e-4c46-88bc-6633a7e08856,OFC5902,Solapur,Marriage Certificate,37,76,460,365,95,45
52d92e37-4273-495c-abbc-948caf79d519,OFC5435,Ujjain,Birth Certificate,42,127,862,347,515,40
e9c05f7b-996e-4e6e-b942-b6e74018657d,OFC2991,Udaipur,Domicile Certificate,40,53,757,678,79,40
83e2c6ec-3d94-4f70-a954-c40046804ee9,OFC1753,Jabalpur,Caste Certificate,34,45,343,37,306,45
872e7374-33a9-4aff-8739-c103940ce0d7,OFC1124,New Delhi,Death Certificate,43,127,709,686,23,35
f5a1925d-3888-42c0-b96f-93785757bca2,OFC1907,Delhi,Income Certificate,42,67,981,583,398,40
b0bbffcc-03d0-4358-97e3-6ec2f2698f86,OFC5641,Jodhpur,Death Certificate,12,45,804,437,367,48
fe8fc264-6398-495f-a3ad-986e0fbaf520,OFC3063,Bhilwara,Caste Certificate,35,119,193,85,108,35
21b853cd-a24a-4659-bb5a-ba183afdfcb7,OFC6594,Tumkur,Marriage Certificate,25,112,130,57,73,45
ed87c0f7-732a-476d-9611-456cf73ebed8,OFC7406,Anantnag,Birth Certificate,16,66,697,95,602,40
9b2ab7b3-fab2-4b27-9f10-5565d6677e41,OFC4852,Jamnagar,Birth Certificate,26,90,954,575,379,35
b995cc98-57fe-48d4-93dc-ea4e86b10a7c,OFC9565,Tezpur,Income Certificate,24,15,339,49,290,45
98ef4945-dffa-4169-ab98-20b38b1d4bf6,OFC6200,Jabalpur,Birth Certificate,45,78,785,202,583,35
c19b330b-1210-4e84-8941-a7c855eb29aa,OFC4798,Jalandhar,Death Certificate,6,60,748,596,152,45
c04b446d-6d0d-400f-abcd-11f011e99d0c,OFC1659,Havelock,Birth Certificate,13,27,922,110,812,48
bb62aad0-fb01-474e-a5b4-f80aa2ebccb8,OFC1196,Rajkot,Domicile Certificate,29,147,195,101,94,45
68e167a9-a66b-4998-9535-bf11753920ad,OFC2098,Medinipur,Domicile Certificate,26,174,523,347,176,35
08566d94-6ce5-4ccd-b761-d2b6bec21670,OFC8825,Mahbubnagar,Marriage Certificate,12,102,683,449,234,48
a5215f3c-1e81-4184-9ff8-3c59892dfc46,OFC1583,Jabalpur,Caste Certificate,37,97,100,66,34,48
fe5ecc02-b2f5-427f-a447-050f715957c4,OFC3966,Imphal,Birth Certificate,40,50,496,121,375,45
9d3697c3-fbb3-4997-9d31-bbfe2318aea9,OFC3462,Asansol,Domicile Certificate,9,75,477,226,251,40
c9c70886-8cc0-496d-a015-f6de5ae4afba,OFC8632,Thane,Marriage Certificate,14,147,55,51,4,40
d329e20a-31b7-4671-b48e-1478ddfe57fc,OFC9490,Mysore,Caste Certificate,49,116,87,55,32,35
2f5dea65-8944-4e0b-9932-696c9fb0b298,OFC6719,Gaya,Death Certificate,38,49,273,251,22,45
5a0452d0-ff0c-45fa-94e3-f6a75bec7a37,OFC1704,Anantnag,Domicile Certificate,37,17,873,843,30,40
216a165e-fb92-4fd2-8b3c-8412dd032ce2,OFC4625,Nagaon,Income Certificate,7,97,655,397,258,45
29eb1127-ec08-4ee9-807f-220a57627545,OFC6011,Delhi,Caste Certificate,17,46,321,147,174,45
0fe88344-2f7c-49aa-8cbc-9cd5e9a37376,OFC7978,Diglipur,Domicile Certificate,32,48,231,36,195,40
935114d2-c3f1-4ae7-9c86-375ffe346d46,OFC4605,Bardhaman,Domicile Certificate,19,167,346,61,285,48
